FALSE,,D413,Telecomm and Wireless Communications,Major,,,3,Unk,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,,
FALSE,,D414,Cyber Operations Fundamentals,Major,,,6,Cert,N/A,                      BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,,
FALSE,,D415,Software Defined Networking,Major,,,3,Unk,N/A,                     BSNES                                                        ,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,
FALSE,,D416,DevNet Fundamentals,Major,,,6,Cert,N/A,                      BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,,
FALSE,,D417,Network Automation Deployment,Major,,,3,Unk,N/A,                     BSNES                                                        ,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,,
FALSE,,D418,BSNES Capston Project,Capstone,,,4,PA,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,
FALSE,,D419,Implementing and Administering Networking Solutions,Major,,,6,Cert,N/A,                      BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,,
FALSE,,D420,Discrete Math: Logic,Gen Ed,,,1,Unk,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,,
FALSE,,D421,Discrete Math: Functions and Relations,Gen Ed,,,1,Unk,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,,
FALSE,,D422,Discrete Math: Algorithms and Cryptography,Major,,,1,Unk,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,,
FALSE,,D423,Spreadsheets,Core,,,1,Unk,N/A,                     BSNES BSNES_C                                                       ,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,
TRUE,,D426,Data Management - Foundations,Core,,,3,OA,N/A,            BSCCMCL BSCCAZR BSCCAWS       BSNES BSNES_C                                                       ,,,,,,,,,,,,,√,√,√,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,,
TRUE,,D427,Data Management - Applications,Core,,,4,PA+OA,N/A,            BSCCMCL BSCCAZR BSCCAWS                                                               ,,,,,,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,,
FALSE,,DPT1,Physics: Electricity and Magnetism,Major,,,3,Unk,N/A,                                                      BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,701,,
FALSE,,DPT2,Physics: Electricity and Magnetism,Unknown,,,2,Unk,N/A,                                                                            MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,702,,
FALSE,,DWP2,Application of Elementary Social Studies Methods,Unknown,,,1,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,703,,
FALSE,,DZP2,Application of Elementary Visual and Performing Arts Methods,Unknown,,,1,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,704,,
FALSE,,EBP2,Application of Elementary Physical Education and Health Methods,Unknown,,,1,Unk,N/A,                                                       MATELED                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,705,,
FALSE,,ELO1,Subject Specific Pedagogy: ELL,Unknown,,,3,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,706,,
FALSE,,FEA1,Field Experience for ELL,Unknown,,,3,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,707,,
FALSE,,HMP1,Cases in Advanced Human Resource Management,Major,,,3,Unk,N/A,  BSBAHR                                                                           ,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,,
FALSE,,IDC1,Foundations of Instructional Design,Unknown,,,2,Unk,N/A,                                                                   MEDID MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,709,,
FALSE,,JNT2,Instructional Design Analysis,Unknown,,,2,Unk,N/A,                                                                   MEDID MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,710,,
FALSE,,JOT2,Issues in Instructional Design,Unknown,,,2,Unk,N/A,                                                                   MEDID MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,711,,
FALSE,,JPT2,Instructional Design Production,Unknown,,,2,Unk,N/A,                                                                   MEDID MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,712,,
FALSE,,JQT2,Issues in Measurement and Evaluation,Unknown,,,2,Unk,N/A,                                                                   MEDID          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,713,,
FALSE,,JRT2,Evaluation Methodology and Instrumentation,Unknown,,,2,Unk,N/A,                                                                   MEDID          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,714,,
FALSE,,JST2,Evaluation Process and Recommendation,Unknown,,,2,Unk,N/A,                                                                   MEDID          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,715,,
FALSE,,LPA1,"Language Production, Theory and Acquisition",Unknown,,,4,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,716,,
FALSE,,LZT2,"Power, Influence and Leadership",Unknown,,,3,Unk,N/A,                         MSITMUG   MSITM                                                 ,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,,
FALSE,,MBT2,Technological Globalization,Unknown,,,3,Unk,N/A,                         MSITMUG   MSITM                                                 ,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,,
FALSE,,MEC1,Foundations of Measurement and Evaluation,Unknown,,,2,Unk,N/A,                                                                   MEDID          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,719,,
FALSE,,MFT2,Mathematics (K-6) Portfolio Oral Defense,Unknown,,,2,Unk,N/A,                                                                     MAMEK6        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,720,,
FALSE,,MGT2,IT Project Management,Unknown,,,3,Unk,N/A,       MBAITM                                                                      ,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,,
FALSE,,MMT2,IT Strategic Solutions,Unknown,,,4,Unk,N/A,       MBAITM                                                                      ,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,,
FALSE,,NMA1,Professional Role of the  ELL Teacher,Unknown,,,2,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,723,,
FALSE,,NNA1,"Planning, Implementing, Managing Instruction",Unknown,,,4,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,724,,
FALSE,,OOT2,Mathematics History and Technology,Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES            MAMEMG MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,√,√,,,,,,,725,,
FALSE,,OPT2,Mathematics Learning and Teaching,Unknown,,,2,Unk,N/A,                                                         MATMEMG MATMES            MAMEMG MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,√,√,,,,,,,726,,
FALSE,,PFIT,Business - IT Management Portfolio Requirement,Major,,,3,Unk,N/A,   BSBAIT                                                                          ,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,,
FALSE,,QDT1,Abstract Algebra,Major,,,3,Unk,N/A,                                                 BSMES                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,,
FALSE,,QDT2,Abstract Algebra,Unknown,,,2,Unk,N/A,                                                                       MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,729,,
FALSE,,QET1,Business - HR Management Capstone Project,Capstone,,,4,PA,N/A,  BSBAHR                                                                           ,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,,
FALSE,,QFT1,Business - IT Management Capstone Project,Capstone,,,4,PA,N/A,   BSBAIT                                                                          ,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,,
FALSE,,QGT1,Business Management Capstone Written Project,Capstone,,,4,PA,N/A,    BSBAMGC                                                                         ,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,,
FALSE,,QHT1,Business Management Tasks,Core,,,3,Unk,N/A,BSBAAC    BSBAMGC BSBAMK                                                                        ,√,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,733,
FALSE,,QJT2,Calculus I,Unknown,,,2,Unk,N/A,                                                                      MAMEMG       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,734,,
FALSE,,QTT2,Finite Mathematics,Unknown,,,2,Unk,N/A,                                                                     MAMEK6 MAMEMG       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,735,,
FALSE,,RKT1,Linear Algebra,Major,,,3,Unk,N/A,                                                 BSMES                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,,
FALSE,,RKT2,Linear Algebra,Unknown,,,2,Unk,N/A,                                                                       MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,737,,
TRUE,,RNT1,General Physics,Major,,,5,Unk,N/A,                                                  BSSEMG   BSSESE                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,738,,
FALSE,,RNT2,General Physics,Unknown,,,3,Unk,N/A,                                                                        MASEMG   MASESE  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,739,,
FALSE,,RXT2,Precalculus and Calculus,Unknown,,,2,Unk,N/A,                                                                          MASESC  MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,√,,740,,
FALSE,,SLO1,Theories of Second Language Acquisition and Grammar,Unknown,,,3,Unk,N/A,                                                                  MAELLP12           ENDELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,√,741,,
FALSE,,TAT2,Technology Production,Unknown,,,4,Unk,N/A,                                                                    MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,742,,
FALSE,,TDT1,Technology Design Portfolio,Unknown,,,2,Unk,N/A,                                                                    MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,743,,
FALSE,,TET1,Issues in Technology Integration,Unknown,,,2,Unk,N/A,                                                                    MEDLT         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,744,,
FALSE,,TOC2,Probability and Statistics I,Unknown,,,2,Unk,N/A,                                                                      MAMEMG MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,745,,
FALSE,,TQC1,Probability and Statistics II,Major,,,3,Unk,N/A,                                                 BSMES                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,,
FALSE,,TQC2,Probability and Statistics II,Unknown,,,2,Unk,N/A,                                                                       MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,747,,
FALSE,,UQT1,Organic Chemistry,Major,,,3,Unk,N/A,                                                    BSSESC                         ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,748,,
TRUE,,VZT1,Marketing Applications,Major,,,3,Unk,N/A,     BSBAMK                                                                        ,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,,
FALSE,,,,,,,,Unk,N/A,                                                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,
